Id,SalePrice
1685,175371.99574591548
1686,204399.3176468692
1687,219982.61128288604
1688,217969.99688687138
1689,220941.7261433316
1690,219331.6346265199
1691,218233.71877324572
1692,275580.81958331855
1693,220399.01426137178
1694,174698.8109306968
1695,217645.20256365245
1696,235857.3870038429
1697,217781.2275366245
1698,275343.46988558164
1699,265703.6347624853
1700,219498.19581791424
1701,267011.1401149307
1702,266319.9111706442
1703,264948.5573614978
1704,264843.068606948
1705,263467.5507680166
1706,303217.24936497933
1707,217982.48897622593
1708,218880.53139982696
1709,312174.18360335904
1710,254287.14693118297
1711,265499.5973030273
1712,262060.10870073465
1713,221635.73110747457
1714,219013.78035294238
1715,218168.48230661624
1716,220219.96098062288
1717,217298.200081581
1718,173403.797667606
1719,221639.89513725942
1720,264858.33671615913
1721,225032.19140199033
1722,137243.3865740403
1723,136380.04439864645
1724,210154.0068095428
1725,229744.5912796715
1726,173685.56368304804
1727,166047.23887654007
1728,219531.5080561931
1729,177254.13720867122
1730,179051.6046267389
1731,132632.41759227435
1732,130896.01717198861
1733,124795.60736602146
1734,132030.02128339824
1735,129913.30614276216
1736,129023.59177873086
1737,265635.51610484894
1738,223473.45625252518
1739,210885.59421289983
1740,161404.34566642353
1741,155036.0499442972
1742,160249.52140608957
1743,212118.14702921777
1744,264272.4903552722
1745,221381.61911944792
1746,271012.8789093294
1747,224560.2680263731
1748,191239.9375883812
1749,132424.21610303145
1750,175485.81256003494
1751,232912.02993602006
1752,122090.37601579214
1753,132424.21610303145
1754,227118.47649535447
1755,185895.88702217964
1756,78620.70463987265
1757,130376.90145880968
1758,88321.6121998136
1759,137830.51477370528
1760,132077.21362095996
1761,133673.42503848881
1762,138455.22541258426
1763,185826.59269691564
1764,125751.9462066105
1765,169829.5659311193
1766,177669.15217722874
1767,176485.0735372505
1768,131258.28776327125
1769,223939.8275884293
1770,175818.93494282357
1771,131244.4076639884
1772,131244.4076639884
1773,89640.22163168524
1774,136867.23044441213
1775,174275.46790256954
1776,130335.15498981075
1777,123964.18941897817
1778,122778.82894022198
1779,125425.7638734633
1780,222737.81099053365
1781,132424.21610303145
1782,31997.47470688747
1783,140995.28358134758
1784,79606.1916889557
1785,133298.6623578516
1786,89654.1017309681
1787,223787.2526674682
1788,-11994.088402067558
1789,127184.37245260162
1790,32490.112060278654
1791,194834.87786357923
1792,177072.30790806576
1793,178955.83738074984
1794,167206.22716665882
1795,177503.97899576268
1796,168580.35699566195
1797,174186.6352671593
1798,129301.19376438804
1799,122187.53671077217
1800,130203.40021777392
1801,97100.8811673726
1802,174186.6352671593
1803,180406.413926959
1804,124136.30265008565
1805,174008.96999633868
1806,168656.803712868
1807,181906.74104922308
1808,140835.55626844437
1809,132840.61908151724
1810,127990.91239208609
1811,90398.06961346668
1812,133165.41340473617
1813,127427.380361202
1814,78576.2883221675
1815,-18170.838754090422
1816,124019.70981610962
1817,88529.81368905646
1818,174653.00660306335
1819,167990.55894729073
1820,72879.89557648194
1821,170488.97681820547
1822,183390.63527277383
1823,37441.24964562501
1824,172175.40888107292
1825,125983.85003578459
1826,127427.380361202
1827,120688.48598822331
1828,127593.94155259631
1829,124179.33095786252
1830,174228.27556500785
1831,220668.28818745926
1832,127870.15008926252
1833,179443.13503672855
1834,171009.4805413127
1835,235727.1264128847
1836,170155.85443541684
1837,68556.13847872082
1838,177317.98566537237
1839,74240.14530620218
1840,134089.8280169746
1841,124534.5498892907
1842,139579.5134544959
1843,135234.93620781053
1844,174117.23477074495
1845,147380.12925146302
1846,184246.9312273759
1847,147635.5230782676
1848,-6997.252660238111
1849,90000.99804188925
1850,125478.50825073817
1851,175971.61603493502
1852,129426.1146579338
1853,118072.0872734043
1854,208037.18549775632
1855,182814.39881023442
1856,221545.51046213598
1857,162648.23846260857
1858,147258.08510986148
1859,133447.1739811155
1860,119666.79907079184
1861,133431.90587190437
1862,241760.69396093072
1863,236325.2470817629
1864,236376.6034491095
1865,296041.13186459057
1866,309689.6458317272
1867,263521.68315521977
1868,266636.3774342935
1869,209368.39319013295
1870,258206.88696866253
1871,266945.90364830126
1872,179158.48683027955
1873,230065.11540195523
1874,132642.13366177236
1875,227365.436091439
1876,175138.81007796343
1877,221793.9642392992
1878,222386.64447867728
1879,141680.85431477052
1880,121840.53422870068
1881,223077.8734229637
1882,274807.69805326324
1883,219031.82448201012
1884,222503.2373126533
1885,265738.22883954213
1886,268524.0709367624
1887,219033.2124919384
1888,264940.2293019281
1889,178357.60510165858
1890,90031.64043146188
1891,161189.2041275392
1892,84102.06201782427
1893,135432.03361762714
1894,152682.42790960302
1895,128526.57805325414
1896,130497.65832257055
1897,127843.7833396878
1898,170915.09586618925
1899,174894.5203305851
1900,216819.33665632232
1901,131181.84104606518
1902,132569.85097435114
1903,229705.7215626168
1904,124824.75557451547
1905,181508.3876388677
1906,140752.2756727472
1907,187283.8969504656
1908,158493.68884680784
1909,158153.6264143778
1910,158325.73964548527
1911,181880.37429964836
1912,231312.9363274843
1913,144930.3978991886
1914,82457.16408165506
1915,249211.19462344117
1916,3836.0586588834703
1917,264836.1285573066
1918,169621.3644418764
1919,169080.04056984486
1920,127559.13513323883
1921,313329.00786369294
1922,314751.7180401861
1923,176650.35288986683
1924,226901.84077539152
1925,219598.1325327508
1926,305306.20430704975
1927,136474.4290737699
1928,137675.05766173723
1929,122866.27356570397
1930,166784.2721484599
1931,122838.51336713828
1932,133574.87633358053
1933,140519.1961759455
1934,175072.1856014057
1935,174290.7360117807
1936,176228.3978716679
1937,183866.61650702552
1938,138721.61714766486
1939,245666.11109544852
1940,250914.28280544808
1941,178517.22624341145
1942,182518.8588666599
1943,252135.7315423397
1944,283391.25762093393
1945,309148.2157885453
1946,206327.39316654895
1947,299039.3394808386
1948,228618.83261482147
1949,217582.63594572924
1950,221913.3330931318
1951,232648.20187849537
1952,226944.86908316836
1953,181132.23694830222
1954,221323.42887361025
1955,132622.70152277636
1956,231158.9733965949
1957,170523.57089526227
1958,277551.79368148465
1959,136198.20965897827
1960,82589.02502484221
1961,129592.67584932811
1962,158420.1243206087
1963,158711.60640554872
1964,121431.17747100667
1965,173102.7056843183
1966,203492.94716369847
1967,268415.80616235605
1968,276694.00354580383
1969,307783.8020290402
1970,320206.7032295002
1971,362881.04491651186
1972,311542.639085989
1973,270039.883949601
1974,272364.80057948
1975,342415.90802041267
1976,258930.04014129945
1977,281145.35138581693
1978,280522.1349280166
1979,301804.2552579843
1980,217060.74421269374
1981,299197.57261266327
1982,252538.25442154266
1983,252538.25442154266
1984,203380.5183595073
1985,205451.42917250996
1986,205451.42917250996
1987,205132.18688900417
1988,175519.1247983138
1989,218006.0851450068
1990,225447.3125416982
1991,210116.53054147903
1992,218297.56722994687
1993,217645.20256365245
1994,231088.18489025233
1995,218533.5289177555
1996,264190.7039406536
1997,316850.49522290484
1998,260082.08838177685
1999,229047.81029567195
2000,274245.55403230747
2001,227687.56056595172
2002,225283.42119901007
2003,264386.4133405419
2004,263868.6856372913
2005,264713.98368361744
2006,262774.93381380197
2007,265530.1335214495
2008,210392.744517208
2009,177026.50358043236
2010,224618.5644433611
2011,181137.78898801535
2012,219741.09755536428
2013,174726.57112926248
2014,174764.04739732624
2015,227104.4902249213
2016,174722.40709947763
2017,218387.78787528546
2018,131730.21113888847
2019,130342.2012106025
2020,130828.00468550262
2021,127927.06393538494
2022,190071.02088646378
2023,140938.37517428785
2024,182675.81015970654
2025,316885.1954711119
2026,197845.02859435257
2027,160502.13921303765
2028,204396.54162701263
2029,166158.38584195325
2030,294385.3421912958
2031,287164.8083732019
2032,293857.8984185471
2033,293474.80767834024
2034,209886.22706453394
2035,221664.87931596857
2036,254453.8142937276
2037,254453.8142937276
2038,337149.904523646
2039,252328.55875122114
2040,328783.1104052288
2041,273379.3296659066
2042,217298.200081581
2043,185311.64101352156
2044,185236.68847739414
2045,235150.8899503453
2046,137239.21710519274
2047,138238.69586377166
2048,130376.90145880968
2049,152885.0773591328
2050,232330.45377606826
2051,122999.52251881943
2052,132840.61908151724
2053,134828.24929882275
2054,75075.72728303031
2055,132424.21610303145
2056,132424.21610303145
2057,129625.98808760697
2058,190261.28441778928
2059,131391.5367163867
2060,125851.88292144708
2061,181315.45425883596
2062,133569.32429386736
2063,128233.70795838578
2064,132109.13784931056
2065,129924.30405103808
2066,182772.8646835362
2067,138272.00810205052
2068,147872.86733694185
2069,75443.44374287574
2070,129517.72331320067
2071,75794.71642588245
2072,134139.7963743929
2073,133229.26186143732
2074,222648.97835512334
2075,180939.30356827044
2076,122187.53671077217
2077,130203.40021777392
2078,130203.40021777392
2079,174186.6352671593
2080,164957.65108283554
2081,179892.8502534932
2082,149333.159952649
2083,129092.99227514517
2084,122187.53671077217
2085,129634.31614717667
2086,176646.18886008198
2087,131846.8039728645
2088,118856.31288288586
2089,118856.31288288586
2090,178227.23833955007
2091,88765.66376665208
2092,78887.20254610357
2093,122337.44178302705
2094,207477.92366780745
2095,175685.57437949508
2096,121571.2603026132
2097,127308.0115073694
2098,131591.41014605988
2099,-16247.056993486069
2100,62062.08826701238
2101,136395.30706879488
2102,214313.97873576617
2103,124884.44000143177
2104,137031.01561594984
2105,127427.380361202
2106,-3749.3094280489604
2107,235689.54397367054
2108,125726.96202790135
2109,80119.7553624215
2110,122064.0038271547
2111,217194.0993369595
2112,128829.27038877082
2113,126039.37043291604
2114,171141.3414844999
2115,171321.78277517707
2116,120521.924796829
2117,171321.78277517707
2118,162117.67115934947
2119,169933.7728468911
2120,126761.13559562474
2121,76544.24178715688
2122,76960.64476564265
2123,113783.03042385032
2124,222454.76313631368
2125,134499.39711696928
2126,182591.14155408108
2127,188039.18669375379
2128,169027.40236372038
2129,157914.78253556226
2130,184148.48869361795
2131,179443.13503672855
2132,126518.12768702436
2133,166081.9391247472
2134,172718.12076303273
2135,119612.67212265136
2136,43336.122371992824
2137,132268.75899106343
2138,134693.612335779
2139,181057.28441217475
2140,133347.24270534163
2141,173685.56368304804
2142,132953.0478857084
2143,122465.13869642935
2144,137004.64886637512
2145,131923.14451892022
2146,168857.85281016878
2147,133717.84135619397
2148,123818.44837650817
2149,133257.02206000304
2150,235023.08686579266
2151,207186.44158286738
2152,139329.45932510376
2153,132383.96381511117
2154,125171.75805658696
2155,175985.49613421786
2156,183461.4237791164
2157,220682.16828674215
2158,233463.06987754957
2159,221519.13827349854
2160,221623.23901812002
2161,263753.48081324354
2162,311024.91138273827
2163,311024.91138273827
2164,266680.7937519986
2165,172050.38181637684
2166,132632.41759227435
2167,218958.259955811
2168,181234.94968299536
2169,219377.43895415336
2170,223810.74266509866
2171,136102.44241298924
2172,131891.22029056965
2173,132084.04749945106
2174,221323.42887361025
2175,308168.3869503258
2176,271408.3555677406
2177,228929.82945176764
2178,267008.3640950741
2179,155326.14401930894
2180,167844.60012345735
2181,220421.22242022437
2182,222236.7394064224
2183,220250.49719904517
2184,132736.5183368958
2185,135897.01694360294
2186,172015.78773932005
2187,176371.36289428137
2188,172987.3946891202
2189,198156.41461917033
2190,74345.52245053888
2191,75501.73472080109
2192,77919.75962608826
2193,129099.82615363624
2194,137178.2562785612
2195,81513.3173304206
2196,85881.49074588687
2197,82342.06542875766
2198,210101.26243226792
2199,178432.55219872334
2200,168537.32868788505
2201,184596.70972930398
2202,261343.89557773914
2203,183293.47457779376
2204,142244.49251680495
2205,131952.29272741423
2206,166916.13309164703
2207,271110.0396043095
2208,224088.3446507559
2209,155288.90365168607
2210,158696.3382963376
2211,165804.33713909003
2212,171321.78277517707
2213,137323.9973210312
2214,127427.380361202
2215,122454.03461700305
2216,138496.86571043284
2217,-43141.0076346643
2218,75628.15523448813
2219,75447.71394381096
2220,87697.0077320849
2221,249211.19462344117
2222,205272.37589176107
2223,239825.60121766207
2224,222225.63532699613
2225,137947.10216861858
2226,89071.13756108799
2227,205651.3026021831
2228,266832.0868341818
2229,268621.23163174244
2230,132704.59410854522
2231,223569.2289375769
2232,180885.17118106733
2233,188345.72454560435
2234,266331.0152500706
2235,173979.82178784467
2236,266673.85370235716
2237,266671.0776825006
2238,210092.82276248516
2239,125071.82134175039
2240,162334.31231837513
2241,94827.21473368988
2242,124962.27472856615
2243,129703.82281474129
2244,71039.39441157476
2245,63609.27109430966
2246,144054.35129213953
2247,165043.81386953962
2248,121202.04966168912
2249,128260.18631817357
2250,136303.70385259073
2251,204566.13829684453
2252,177799.6251104876
2253,175308.14728921434
2254,177077.8599477789
2255,174981.96495606712
2256,217818.7038046882
2257,187214.70879635194
2258,220151.9484941369
2259,173618.93920649032
2260,188199.9835031343
2261,250456.23952911372
2262,244075.4517176328
2263,274799.36999369354
2264,373722.8140244937
2265,176840.53380818214
2266,298924.1346567909
2267,256517.5727147881
2268,357823.03056668746
2269,178206.31201947542
2270,223669.16565241353
2271,223959.25972742526
2272,229532.22576064375
2273,179441.64085564992
2274,170523.57089526227
2275,174133.78471873407
2276,219367.72288465532
2277,181003.25819612198
2278,132225.73068328656
2279,130092.35942351105
2280,92171.8455697285
2281,161797.15247612845
2282,171277.26028632154
2283,166054.28509733183
2284,172755.70320224678
2285,203180.64492983415
2286,129023.59177873086
2287,311984.0262431839
2288,267195.7454353927
2289,263771.4187711609
2290,313610.773879135
2291,276342.8370339476
2292,353084.2585003688
2293,313957.77636120655
2294,320534.27357257577
2295,355496.6197557298
2296,273905.385428727
2297,264258.7164271396
2298,313574.68562099955
2299,282733.3409149264
2300,270599.14577954984
2301,268227.0368121092
2302,220665.5121676027
2303,263627.17190976953
2304,265678.6505837762
2305,154597.43880695882
2306,154600.21482681538
2307,164817.4620800787
2308,250248.03803987082
2309,298654.86073070345
2310,252538.25442154266
2311,204482.59824256637
2312,184938.1601716623
2313,177202.78084132462
2314,225215.40871252408
2315,175287.32714029003
2316,176497.67179775538
2317,179949.6524894026
2318,174415.65690532644
2319,217593.84619630585
2320,217571.63803745332
2321,248903.0564193617
2322,205132.18688900417
2323,222494.80308193326
2324,222272.82766455782
2325,222067.40219517154
2326,223474.84426245347
2327,224724.1593690612
2328,225924.78795702857
2329,176161.77339511018
2330,176386.63100349248
2331,274609.2126335184
2332,316235.60682467406
2333,272958.8688287864
2334,228770.20831001477
2335,274013.7563742837
2336,270241.1453892025
2337,220643.3040087501
2338,267202.68548503413
2339,265512.08939238184
2340,341820.451761178
2341,220719.64455480585
2342,263062.2518689572
2343,218340.5955377237
2344,220219.96098062288
2345,262966.4791839054
2346,262774.93381380197
2347,219380.21497400993
2348,262774.93381380197
2349,133549.89215487137
2350,267739.8453272808
2351,258367.89612034368
2352,260288.9018610914
2353,184646.78425787258
2354,173403.797667606
2355,217298.200081581
2356,136380.04439864645
2357,217216.3074958121
2358,179112.68250264614
2359,167209.0031865154
2360,120917.50762639049
2361,129476.08301535208
2362,233984.8554394348
2363,127116.35996611559
2364,173732.64984945938
2365,249955.16794500247
2366,248767.0314463897
2367,249129.30203767234
2368,204987.8338564624
2369,251275.16538680243
2370,166158.38584195325
2371,165932.14022364267
2372,217049.74630441776
2373,261900.48755898178
2374,262459.8555600811
2375,250110.51888582014
2376,223544.2447588678
2377,268553.112974106
2378,179233.43936640702
2379,181003.25819612198
2380,175101.33380989972
2381,179233.43936640702
2382,222653.1423849082
2383,213234.00084040934
2384,221503.87016428742
2385,177898.17381539594
2386,177984.23043094962
2387,130272.80071418823
2388,81128.72697007237
2389,122534.53919284366
2390,132121.52376751477
2391,130540.68663034742
2392,131147.24696900838
2393,219102.6129883527
2394,175763.41454569213
2395,189019.12170312364
2396,178792.05220921207
2397,193532.71764760898
2398,129088.72207420995
2399,31345.110040593077
2400,29263.09514816414
2401,119376.81660599308
2402,125518.76053865845
2403,135737.39036278735
2404,133048.82057076014
2405,176318.6185170065
2406,168247.23461287332
2407,128621.06889952792
2408,130550.4026998454
2409,131730.21113888847
2410,183412.84343162636
2411,125754.72222646707
2412,136030.26589671837
2413,133048.82057076014
2414,135139.16352275878
2415,134918.46450509861
2416,171286.97635581953
2417,174017.29805590838
2418,130952.92557904834
2419,92034.64492912884
2420,130758.6041890883
2421,88435.42901393303
2422,134100.82592525054
2423,94900.77925988904
2424,135892.85291381806
2425,155543.0156397127
2426,75668.30135125807
2427,134089.8280169746
2428,227798.6013602146
2429,131175.0071675741
2430,174514.20561023473
2431,129092.99227514517
2432,129509.39525363094
2433,129252.61341689804
2434,130068.76325473018
2435,130203.40021777392
2436,128815.39028948796
2437,121354.73075380057
2438,128482.26790669933
2439,121879.39850669267
2440,171321.78277517707
2441,118412.14970583434
2442,116570.26053099887
2443,122187.53671077217
2444,124685.95458168688
2445,83428.87720260557
2446,95489.4016406326
2447,265130.38666210324
2448,183589.12069251869
2449,125443.91417368138
2450,174650.23058320678
2451,124096.15653331569
2452,225626.25965129674
2453,80272.43645453296
2454,77772.5244025396
2455,114801.82971121222
2456,131138.91890943865
2457,127600.88160223776
2458,171321.78277517707
2459,120688.48598822331
2460,171654.9051579657
2461,134665.9583083636
2462,127760.50274399063
2463,120688.48598822331
2464,180663.19576369188
2465,175277.61107079205
2466,137872.26124270417
2467,214799.78221066625
2468,126983.2171841505
2469,120077.7616197775
2470,195126.3653875819
2471,227368.31828244592
2472,177317.98566537237
2473,81215.00136698945
2474,89529.18083742238
2475,224776.7975751857
2476,118417.7017455475
2477,134693.612335779
2478,127788.15677140601
2479,95052.0723420722
2480,138738.2732668043
2481,135307.1127240814
2482,123887.84887292245
2483,131126.42682008407
2484,123850.37260485874
2485,130437.97389565426
2486,138774.3615249397
2487,149294.19494256933
2488,209643.21915593356
2489,178782.33613971408
2490,138212.2175039839
2491,87697.0077320849
2492,178365.93316122828
2493,143446.4029435503
2494,150596.0420841512
2495,93017.14361605464
2496,187486.65257114565
2497,177584.48357160328
2498,126594.57440423043
2499,91187.8527017241
2500,117564.07563965162
2501,138885.50849035292
2502,141411.68655983335
2503,92589.84890044323
2504,203100.37625443444
2505,219820.21412127654
2506,263521.68315521977
2507,265330.2600917764
2508,264988.809649418
2509,223197.24227679629
2510,262941.4950051963
2511,210034.6379557102
2512,219818.82611134826
2513,219217.81781240043
2514,257915.19254142177
2515,138832.65794192773
2516,176902.9706968149
2517,130797.4684670803
2518,142086.15321383002
2519,221906.39304349033
2520,224032.82425362445
2521,220133.9043650692
2522,219138.70124648817
2523,135477.83794526057
2524,131119.48677044266
2525,132590.77729442576
2526,131566.42596735075
2527,141723.8826225474
2528,132528.3168476529
2529,129092.99227514517
2530,85198.58986117019
2531,222647.59034519506
2532,219031.82448201012
2533,218211.51061439313
2534,267337.32244807784
2535,275354.5739650079
2536,228117.73747257
2537,260882.86393924747
2538,218193.4664853254
2539,212154.12911620285
2540,174561.39794779647
2541,218454.41235184317
2542,131653.87059283274
2543,125831.0627725228
2544,79831.04929733803
2545,141705.83849347968
2546,167525.46945016462
2547,171717.36560473856
2548,143874.01073354998
2549,128847.31451783853
2550,386200.7873793435
2551,161189.2041275392
2552,121077.12876814339
2553,75553.09108814766
2554,135838.7150875522
2555,170026.66334093592
2556,79642.27994709113
2557,86547.73551146413
2558,152632.45955218477
2559,129124.91650349574
2560,165555.8833619268
2561,205534.70976820713
2562,172321.14992354295
2563,172924.93424234734
2564,223828.89296531674
2565,130387.8993670856
2566,92950.73148179759
2567,127734.13055535319
2568,198367.15622782896
2569,192945.589447944
2570,158561.7013332939
2571,106915.4993702826
2572,242394.57169447848
2573,235610.21506545765
2574,268922.32361503015
2575,172709.79270346303
2576,129215.13714883433
2577,131674.69074175705
2578,117290.63768377929
2579,-11033.691702844008
2580,135157.2022127638
2581,84317.20355670858
2582,120605.20539252617
2583,251605.5117497345
2584,172952.58826976267
2585,132979.42007434584
2586,210932.57420816083
2587,220668.28818745926
2588,221331.868543393
2589,167761.43113797318
2590,205609.66230433455
2591,197601.08091856548
2592,218502.99269933315
2593,255394.77885395513
2594,221227.65618855853
2595,253201.72316726335
2596,259568.52470831104
2597,173788.27641774117
2598,237077.5539019565
2599,356106.0622853978
2600,84783.49227960253
2601,151590.90313114107
2602,77292.48530965333
2603,70427.28203320064
2604,77279.99322029878
2605,77828.25714197173
2606,117959.55229806277
2607,185142.19763112036
2608,166268.062184428
2609,130600.37105726369
2610,121525.45597497976
2611,113648.6293612475
2612,134367.4300026318
2613,128329.48064343754
2614,133599.86051228966
2615,171393.85312029757
2616,170708.1762157243
2617,135429.25759777057
2618,203848.1950923295
2619,223165.3180484457
2620,174428.14899468105
2621,181094.76068023845
2622,176572.62433388285
2623,275909.77793632227
2624,225974.6501432965
2625,275882.0177377566
2626,174203.2913862987
2627,249014.0972136246
2628,316917.0135283122
2629,377452.47931480815
2630,318643.8040502502
2631,367757.12379458046
2632,323682.2800899283
2633,299079.59176875895
2634,320023.3797478161
2635,170612.40353067257
2636,228409.32572866042
2637,213761.44461315798
2638,220090.8760572923
2639,177609.46775031244
2640,176873.8224883209
2641,85198.58986117019
2642,168265.278741941
2643,166824.63060753056
2644,122097.42223658392
2645,165617.06196992172
2646,158420.1243206087
2647,165325.5798849817
2648,161699.99178114845
2649,129528.82739262693
2650,203147.33269155523
2651,166018.1968391964
2652,324327.7047065812
2653,266311.4769399242
2654,230766.16658688997
2655,308286.26162307966
2656,320979.8247595555
2657,308476.5251544053
2658,268642.0517806667
2659,272500.825552452
2660,273848.58319281763
2661,306867.71547637146
2662,308352.8860996375
2663,269125.0792357102
2664,295976.0015691115
2665,291609.21616357355
2666,296617.26215597964
2667,177202.78084132462
2668,221097.1832552996
2669,179177.91896927558
2670,273831.92707367823
2671,219481.53969877478
2672,204267.45670368205
2673,204060.64322436744
2674,204246.63655475774
2675,204160.579939204
2676,219617.56467174678
2677,175011.11316456113
2678,230594.0533557825
2679,264190.7039406536
2680,264031.0827989008
2681,314397.8816796235
2682,271594.4550692813
2683,325514.4531952657
2684,271895.65322371933
2685,268250.6329808901
2686,268059.08761078655
2687,264999.80755769403
2688,265961.80460914655
2689,255869.47824942894
2690,312945.91712348606
2691,174271.3038727847
2692,173727.2039808966
2693,222189.5470688607
2694,181137.78898801535
2695,217714.60306006673
2696,217481.41739211473
2697,174519.75764994792
2698,175999.37623350075
2699,166047.23887654007
2700,166047.23887654007
2701,175512.18474867233
2702,131730.21113888847
2703,179991.2873481885
2704,125019.0769644755
2705,132018.91720397197
2706,130828.00468550262
2707,124183.49498764737
2708,137215.6263754746
2709,130231.16041633964
2710,131298.54005119155
2711,226778.30789177408
2712,266085.337492764
2713,198112.9145105117
2714,203513.76731262277
2715,160249.52140608957
2716,206155.15020615092
2717,218428.04016320573
2718,260748.43931850445
2719,130390.67538694217
2720,220962.5462922559
2721,132424.21610303145
2722,137997.1821362499
2723,169080.04056984486
2724,130758.6041890883
2725,132644.90968162892
2726,132424.21610303145
2727,175208.2105743777
2728,177384.61014193008
2729,138982.66918533292
2730,134089.8280169746
2731,167955.75252793325
2732,125690.87376976592
2733,132424.21610303145
2734,127264.87702844219
